Sequence ID	Cascade-Cluster-ID	Single-Step-Cluster-ID				Single-Step-Sequence ID	Single-Step-Cluster ID
1181	734	734				1181	734
1182	734	47925				1182	47925
1183	734	47925				1183	47925
1184	734	734				1184	734
1185	734	47925				1185	47925
1186	734	47925				1186	47925
1187	734	47925				1187	47925
1188	734	734				1188	734
1189	734	734				1189	734
1190	734	47925				1190	47925
1191	734	734				1191	734
1192	734	47925				1192	47925
1193	734	47925				1193	47925
1194	734	734				1194	734
1195	734	734				1195	734
1196	734	734				1196	734
1197	734	47925				1197	47925
1198	734	47925				1198	47925
1199	734	47925				1199	47925
1200	734	47925				1200	47925
1201	734	47925				1201	47925
1202	734	47925				1202	47925
1203	734	734				1203	734
1204	734	47925				1204	47925
1205	734	47925				1205	47925
1206	734	47925				1206	47925
1207	734	734				1207	734
1208	734	734				1208	734
1209	734	47925				1209	47925
1210	734	47925				1210	47925
1211	734	47925				1211	47925
1212	734	47925				1212	47925
1213	734	734				1213	734
1214	734	734				1214	734
1215	734	47925				1215	47925
1216	734	47925				1216	47925
1217	734	47925				1217	47925
1218	734	47925				1218	47925
1219	734	47925				1219	47925
1220	734	734				1220	734
1221	734	47925				1221	47925
1222	734	47925				1222	47925
1223	734	734				1223	734
1224	734	47925				1224	47925
1225	734	47925				1225	47925
1226	734	47925				1226	47925
1227	734	47925				1227	47925
1228	734	47925				1228	47925
1229	734	47925				1229	47925
1230	734	47925				1230	47925
1231	734	47925				1231	47925
1232	734	47925				1232	47925
1233	734	47925				1233	47925
1234	734	47925				1234	47925
1235	734	47925				1235	47925
1236	734	47925				1236	47925
1237	734	47925				1237	47925
1238	734	47925				1238	47925
1239	734	47925				1239	47925
1240	734	47925				1240	47925
1241	734	47925				1241	47925
1242	734	47925				1242	47925
1243	734	47925				1243	47925
1244	734	47925				1244	47925
1245	734	47925				1245	47925
1246	734	47925				1246	47925
1247	734	47925				1247	47925
1248	734	47925				1248	47925
1249	734	47925				1249	47925
1250	734	47925				1250	47925
1251	734	47925				1251	47925
1252	734	47925				1252	47925
1253	734	47925				1253	47925
1254	734	47925				1254	47925
1255	734	47925				1255	47925
1256	734	47925				1256	47925
1257	734	47925				1257	47925
1258	734	47925				1258	47925
1259	734	47925				1259	47925
1260	734	47925				1260	47925
1261	734	47925				1261	47925
1262	734	47925				1262	47925
1263	734	47925				1263	47925
1264	734	47925				1264	47925
1265	734	47925				1265	47925
1266	734	47925				1266	47925
1267	734	47925				1267	47925
1268	734	47925				1268	47925
1269	734	47925				1269	47925
1270	734	47925				1270	47925
1271	734	47925				1271	47925
1272	734	47925				1272	47925
1273	734	47925				1273	47925
1274	734	47925				1274	47925
1275	734	47925				1275	47925
1276	734	47925				1276	47925
1277	734	47925				1277	47925
1278	734	734				1278	734
1279	734	47925				1279	47925
1280	734	734				1280	734
1281	734	734				1281	734
1282	734	47925				1282	47925
1283	734	47925				1283	47925
1284	734	47925				1284	47925
1285	734	47925				1285	47925
1286	734	47925				1286	47925
1287	734	734				1287	734
1288	734	47925				1288	47925
1289	734	47925				1289	47925
1290	734	47925				1290	47925
1291	734	47925				1291	47925
1292	734	47925				1292	47925
1293	734	47925				1293	47925
1294	734	47925				1294	47925
1295	734	47925				1295	47925
1296	734	47925				1296	47925
1297	734	13802				1297	13802
1298	734	47925				1298	47925
1299	734	47925				1299	47925
1300	734	47925				1300	47925
1301	734	47925				1301	47925
1302	734	47925				1302	47925
1303	734	47925				1303	47925
1304	734	47925				1304	47925
1305	734	47925				1305	47925
1306	734	47925				1306	47925
1307	734	47925				1307	47925
1308	734	734				1308	734
1309	734	47925				1309	47925
1310	734	47925				1310	47925
1311	734	47925				1311	47925
1312	734	47925				1312	47925
1313	734	47925				1313	47925
1314	734	47925				1314	47925
1315	734	47925				1315	47925
1316	734	47925				1316	47925
1317	734	47925				1317	47925
1318	734	47925				1318	47925
1319	734	47925				1319	47925
1320	734	47925				1320	47925
1321	734	47925				1321	47925
1322	734	47925				1322	47925
1323	734	47925				1323	47925
1324	734	47925				1324	47925
1325	734	47925				1325	47925
1326	734	734				1326	734
1327	734	47925				1327	47925
1328	734	47925				1328	47925
1329	734	734				1329	734
1330	734	47925				1330	47925
1331	734	47925				1331	47925
1332	734	734				1332	734
1333	734	47925				1333	47925
1334	734	47925				1334	47925
1335	734	47925				1335	47925
1336	734	47925				1336	47925
1337	734	47925				1337	47925
1338	734	734				1338	734
1339	734	47925				1339	47925
1340	734	734				1340	734
1341	734	47925				1341	47925
1342	734	734				1342	734
1343	734	47925				1343	47925
1344	734	47925				1344	47925
1345	734	734				1345	734
1346	734	47925				1346	47925
1347	734	47925				1347	47925
1348	734	734				1348	734
1349	734	734				1349	734
1350	734	734				1350	734
1351	734	47925				1351	47925
1352	734	47925				1352	47925
1353	734	47925				1353	47925
1354	734	47925				1354	47925
1355	734	47925				1355	47925
1356	734	47925				1356	47925
1357	734	734				1357	734
1358	734	47925				1358	47925
1359	734	47925				1359	47925
1360	734	734				1360	734
1361	734	47925				1361	47925
1362	734	47925				1362	47925
1363	734	47925				1363	47925
1364	734	47925				1364	47925
1365	734	47925				1365	47925
1366	734	47925				1366	47925
1367	734	734				1367	734
1368	734	734				1368	734
1369	734	47925				1369	47925
1370	734	47925				1370	47925
1371	734	47925				1371	47925
1372	734	47925				1372	47925
1373	734	734				1373	734
1374	734	47925				1374	47925
1375	734	47925				1375	47925
1376	734	734				1376	734
1377	734	47925				1377	47925
1378	734	47925				1378	47925
1379	734	47925				1379	47925
1380	734	47925				1380	47925
1381	734	734				1381	734
1382	734	47925				1382	47925
1383	734	47925				1383	47925
1384	734	734				1384	734
1385	734	734				1385	734
1386	734	47925				1386	47925
1387	734	47925				1387	47925
1388	734	47925				1388	47925
1389	734	734				1389	734
1390	734	47925				1390	47925
1391	734	47925				1391	47925
1392	734	734				1392	734
1393	734	47925				1393	47925
1394	734	47925				1394	47925
1395	734	47925				1395	47925
1396	734	734				1396	734
1397	734	734				1397	734
1398	734	47925				1398	47925
1399	734	734				1399	734
1400	734	734				1400	734
1401	734	47925				1401	47925
1402	734	734				1402	734
1403	734	734				1403	734
1404	734	734				1404	734
1405	734	47925				1405	47925
1406	734	734				1406	734
1407	734	734				1407	734
1408	734	47925				1408	47925
1409	734	47925				1409	47925
1410	734	47925				1410	47925
1411	734	734				1411	734
1412	734	734				1412	734
1413	734	47925				1413	47925
1414	734	47925				1414	47925
1415	734	47925				1415	47925
1416	734	734				1416	734
1417	734	47925				1417	47925
1418	734	734				1418	734
1419	734	47925				1419	47925
1420	734	47925				1420	47925
1421	734	734				1421	734
1422	734	734				1422	734
1423	734	47925				1423	47925
1424	734	734				1424	734
1425	734	47925				1425	47925
1426	734	734				1426	734
1427	734	47925				1427	47925
1428	734	47925				1428	47925
1429	734	47925				1429	47925
1430	734	47925				1430	47925
1431	734	47925				1431	47925
1432	734	47925				1432	47925
1433	734	47925				1433	47925
1434	734	734				1434	734
1435	734	734				1435	734
1436	734	734				1436	734
1437	734	47925				1437	47925
1438	734	734				1438	734
1439	734	47925				1439	47925
1440	734	734				1440	734
1441	734	47925				1441	47925
1442	734	47925				1442	47925
1443	734	47925				1443	47925
1444	734	47925				1444	47925
1445	734	734				1445	734
1446	734	734				1446	734
1447	734	47925				1447	47925
1448	734	734				1448	734
1449	734	47925				1449	47925
1450	734	734				1450	734
1451	734	734				1451	734
1452	734	734				1452	734
1453	734	47925				1453	47925
1454	734	47925				1454	47925
1455	734	47925				1455	47925
1456	734	734				1456	734
1457	734	734				1457	734
1458	734	734				1458	734
1459	734	47925				1459	47925
1460	734	47925				1460	47925
1461	734	734				1461	734
1462	734	734				1462	734
1463	734	47925				1463	47925
1464	734	734				1464	734
1465	734	47925				1465	47925
1466	734	734				1466	734
1467	734	734				1467	734
1468	734	47925				1468	47925
1469	734	734				1469	734
1470	734	734				1470	734
1471	734	47925				1471	47925
1472	734	47925				1472	47925
1473	734	47925				1473	47925
1474	734	734				1474	734
1475	734	47925				1475	47925
1476	734	47925				1476	47925
1477	734	734				1477	734
1478	734	734				1478	734
1479	734	47925				1479	47925
1480	734	734				1480	734
1481	734	47925				1481	47925
1482	734	47925				1482	47925
1483	734	734				1483	734
1484	734	734				1484	734
1485	734	47925				1485	47925
1486	734	734				1486	734
1487	734	47925				1487	47925
1488	734	47925				1488	47925
1489	734	734				1489	734
1490	734	47925				1490	47925
1491	734	734				1491	734
1492	734	47925				1492	47925
1493	734	734				1493	734
1494	734	734				1494	734
1495	734	47925				1495	47925
1496	734	734				1496	734
1497	734	47925				1497	47925
1498	734	47925				1498	47925
1499	734	47925				1499	47925
1500	734	734				1500	734
1501	734	734				1501	734
1502	734	47925				1502	47925
1503	734	734				1503	734
1504	734	734				1504	734
1505	734	734				1505	734
1506	734	47925				1506	47925
1507	734	47925				1507	47925
1508	734	47925				1508	47925
1509	734	734				1509	734
1510	734	47925				1510	47925
1511	734	734				1511	734
1512	734	47925				1512	47925
1513	734	47925				1513	47925
1514	734	47925				1514	47925
1515	734	47925				1515	47925
1516	734	47925				1516	47925
1517	734	47925				1517	47925
1518	734	47925				1518	47925
1519	734	734				1519	734
1520	734	734				1520	734
1521	734	47925				1521	47925
1522	734	47925				1522	47925
1523	734	47925				1523	47925
1524	734	47925				1524	47925
1525	734	734				1525	734
1526	734	734				1526	734
1527	734	47925				1527	47925
1528	734	734				1528	734
1529	734	734				1529	734
1530	734	734				1530	734
1531	734	47925				1531	47925
1532	734	734				1532	734
1533	734	734				1533	734
1534	734	47925				1534	47925
1535	734	734				1535	734
1536	734	734				1536	734
1537	734	47925				1537	47925
1538	734	734				1538	734
1539	734	47925				1539	47925
1540	734	47925				1540	47925
1541	734	47925				1541	47925
1542	734	734				1542	734
1543	734	47925				1543	47925
1544	734	47925				1544	47925
1545	734	47925				1545	47925
1546	734	47925				1546	47925
1547	734	47925				1547	47925
1548	734	47925				1548	47925
1549	734	47925				1549	47925
1550	734	47925				1550	47925
1551	734	47925				1551	47925
1552	734	47925				1552	47925
1553	734	734				1553	734
1554	734	47925				1554	47925
1555	734	734				1555	734
1556	734	47925				1556	47925
1557	734	47925				1557	47925
1558	734	47925				1558	47925
1559	734	47925				1559	47925
1560	734	734				1560	734
1561	734	734				1561	734
1562	734	47925				1562	47925
1563	734	734				1563	734
1564	734	734				1564	734
1565	734	47925				1565	47925
1566	734	47925				1566	47925
1567	734	734				1567	734
1568	734	47925				1568	47925
1569	734	47925				1569	47925
1570	734	47925				1570	47925
1571	734	13802				1571	13802
1572	734	47925				1572	47925
1573	734	47925				1573	47925
1574	734	47925				1574	47925
1575	734	47925				1575	47925
1576	734	47925				1576	47925
1577	734	47925				1577	47925
1578	734	734				1578	734
1579	734	734				1579	734
1580	734	47925				1580	47925
1581	734	47925				1581	47925
1582	734	47925				1582	47925
1583	734	47925				1583	47925
1584	734	734				1584	734
1585	734	47925				1585	47925
1586	734	47925				1586	47925
1587	734	47925				1587	47925
1588	734	47925				1588	47925
1589	734	47925				1589	47925
1590	734	734				1590	734
1591	734	47925				1591	47925
1592	734	47925				1592	47925
1593	734	734				1593	734
1594	734	734				1594	734
1595	734	734				1595	734
1596	734	47925				1596	47925
1597	734	47925				1597	47925
1598	734	734				1598	734
1599	734	47925				1599	47925
1600	734	47925				1600	47925
1601	734	47925				1601	47925
1602	734	734				1602	734
1603	734	47925				1603	47925
1604	734	47925				1604	47925
1605	734	47925				1605	47925
1606	734	47925				1606	47925
1607	734	47925				1607	47925
1608	734	47925				1608	47925
1609	734	47925				1609	47925
1610	734	47925				1610	47925
1611	734	734				1611	734
1612	734	47925				1612	47925
1613	734	47925				1613	47925
1614	734	734				1614	734
1615	734	47925				1615	47925
1616	734	47925				1616	47925
1617	734	47925				1617	47925
1618	734	734				1618	734
1619	734	47925				1619	47925
1620	734	47925				1620	47925
1621	734	47925				1621	47925
1622	734	47925				1622	47925
1623	734	47925				1623	47925
1624	734	47925				1624	47925
1625	734	47925				1625	47925
1626	734	47925				1626	47925
1627	734	734				1627	734
1628	734	47925				1628	47925
1629	734	47925				1629	47925
1630	734	47925				1630	47925
1631	734	734				1631	734
1632	734	734				1632	734
1633	734	734				1633	734
1634	734	47925				1634	47925
1635	734	47925				1635	47925
1636	734	47925				1636	47925
1637	734	47925				1637	47925
1638	734	47925				1638	47925
1639	734	734				1639	734
1640	734	47925				1640	47925
1641	734	47925				1641	47925
1642	734	47925				1642	47925
